time,t2m,u10,v10,d2m,sf,tp,longitude,latitude
30/09/17 12:00,301.27475,-1.609152,0.4665389,299.68262,0,9.74E-05,88.37999725,22.87999916
01/10/17 12:00,301.08075,-1.5978346,1.9248588,299.2711,0,5.29E-06,88.37999725,22.87999916
02/10/17 12:00,302.24506,0.097334385,1.8067814,299.4496,0,8.30E-05,88.37999725,22.87999916
03/10/17 12:00,302.833,-0.40062654,0.42113692,300.02676,0,2.34E-05,88.37999725,22.87999916
04/10/17 12:00,304.74146,-0.42439294,0.19460797,300.485,0,0.000182381,88.37999725,22.87999916
05/10/17 12:00,302.15417,0.87240744,0.702052,299.73816,0,0,88.37999725,22.87999916
06/10/17 12:00,303.0598,0.8318267,0.98328793,299.87918,0,7.33E-06,88.37999725,22.87999916
07/10/17 12:00,301.36972,-1.3105371,-0.20245934,299.00912,0,1.67E-05,88.37999725,22.87999916
08/10/17 12:00,301.06357,-0.7322233,-3.2381387,298.34515,0,8.83E-05,88.37999725,22.87999916
09/10/17 12:00,299.5425,-1.6492475,5.4010825,299.07388,0,0.001501513,88.37999725,22.87999916
10/10/17 12:00,301.65778,-1.2295375,1.9322386,299.47324,0,4.62E-05,88.37999725,22.87999916
11/10/17 12:00,302.58652,0.57815766,1.2873051,300.0912,0,4.73E-06,88.37999725,22.87999916
12/10/17 12:00,303.54526,0.007119417,1.3822803,300.2575,0,1.86E-07,88.37999725,22.87999916
13/10/17 12:00,302.83643,-0.2866453,2.1786609,299.59222,0,5.56E-07,88.37999725,22.87999916
14/10/17 12:00,302.39346,0.49764323,1.680522,299.8986,0,1.48E-06,88.37999725,22.87999916
15/10/17 12:00,304.97513,0.37056625,0.8509321,299.96103,0,4.64E-07,88.37999725,22.87999916
16/10/17 12:00,304.89795,-0.69422954,-0.7342888,298.86844,0,0,88.37999725,22.87999916
17/10/17 12:00,303.0526,-0.5736195,-1.3243548,299.2721,0,0,88.37999725,22.87999916
18/10/17 12:00,302.3841,-2.570475,1.3607826,299.17773,0,4.08E-06,88.37999725,22.87999916
19/10/17 12:00,300.838,-4.219243,-0.31315684,298.40564,0,0.000622803,88.37999725,22.87999916
20/10/17 12:00,298.9955,-4.233956,3.5612574,298.17096,0,0.00108149,88.37999725,22.87999916
21/10/17 12:00,298.4232,3.8205626,-2.184587,296.36212,0,1.86E-07,88.37999725,22.87999916
22/10/17 12:00,302.7477,0.23508203,0.6986829,298.3951,0,0,88.37999725,22.87999916
23/10/17 12:00,303.35315,0.26483035,2.0036306,298.95126,0,0,88.37999725,22.87999916
24/10/17 12:00,303.2913,0.12756777,1.9243774,300.14706,0,0.000173851,88.37999725,22.87999916
25/10/17 12:00,301.7193,-1.1202447,0.48546982,298.4648,0,0.000147333,88.37999725,22.87999916
26/10/17 12:00,302.16916,-1.7098758,-0.787552,298.44342,0,0,88.37999725,22.87999916
27/10/17 12:00,300.7521,0.37121296,-1.3477777,296.12842,0,0,88.37999725,22.87999916
28/10/17 12:00,301.93735,-0.68291223,-0.35438764,296.55966,0,0,88.37999725,22.87999916
29/10/17 12:00,300.54532,-1.844875,-0.6539128,296.51334,0,0,88.37999725,22.87999916
30/10/17 12:00,298.85397,-0.27839983,-0.516744,295.8635,0,0.00016495,88.37999725,22.87999916
31/10/17 12:00,298.8518,-1.6673552,-0.8899071,295.66397,0,0,88.37999725,22.87999916
01/11/17 12:00,299.16077,-0.2560885,-2.017899,295.44177,0,0,88.37999725,22.87999916
02/11/17 12:00,299.50378,0.403548,-1.9707323,295.117,0,0,88.37999725,22.87999916
03/11/17 12:00,299.96143,-0.45284784,-1.7183739,295.63144,0,0,88.37999725,22.87999916
04/11/17 12:00,301.0058,0.15198076,-1.7725998,296.6185,0,0,88.37999725,22.87999916
05/11/17 12:00,301.24728,0.67677975,-0.0758791,296.9623,0,0,88.37999725,22.87999916
06/11/17 12:00,300.9608,-0.10120332,-1.8784844,295.67975,0,0,88.37999725,22.87999916
07/11/17 12:00,300.1692,-0.17104721,-2.1874747,294.82742,0,0,88.37999725,22.87999916
08/11/17 12:00,299.6487,0.8382938,-1.9482719,295.11734,0,0,88.37999725,22.87999916
09/11/17 12:00,299.53064,0.93255067,-1.5924355,295.2646,0,0,88.37999725,22.87999916
10/11/17 12:00,298.14734,0.026035428,-1.923726,294.06223,0,0,88.37999725,22.87999916
11/11/17 12:00,299.19418,0.80078506,-1.8922814,295.06378,0,0,88.37999725,22.87999916
12/11/17 12:00,300.1898,1.4471643,-1.2914664,293.4019,0,0,88.37999725,22.87999916
13/11/17 12:00,298.44098,0.37832665,-1.9158648,293.0607,0,0,88.37999725,22.87999916
14/11/17 12:00,299.8421,0.8494494,-1.1562229,295.32672,0,4.53E-05,88.37999725,22.87999916
15/11/17 12:00,296.0783,-1.1689092,-1.6817957,295.1555,0,0.001347041,88.37999725,22.87999916
16/11/17 12:00,296.09644,-0.8352107,-1.8515319,294.8751,0,0.000381174,88.37999725,22.87999916
17/11/17 12:00,297.75403,-1.2822438,0.0515033,296.0321,0,0.000365782,88.37999725,22.87999916
18/11/17 12:00,299.8296,0.9081378,-0.81466484,297.2631,0,0,88.37999725,22.87999916
19/11/17 12:00,300.98984,0.7946415,-1.2552091,297.15265,0,0,88.37999725,22.87999916
20/11/17 12:00,300.0692,1.3003628,-0.9552027,295.22745,0,0,88.37999725,22.87999916
21/11/17 12:00,297.1305,2.1711478,-1.0716757,291.25516,0,0,88.37999725,22.87999916
22/11/17 12:00,296.15424,1.7992938,-0.8892654,288.50824,0,0,88.37999725,22.87999916
23/11/17 12:00,295.3398,1.6227441,-1.0768095,288.60388,0,0,88.37999725,22.87999916
24/11/17 12:00,295.7728,2.0398672,-0.99900043,289.48578,0,0,88.37999725,22.87999916
25/11/17 12:00,295.16238,1.3784521,-1.5289046,289.29282,0,0,88.37999725,22.87999916
26/11/17 12:00,296.7809,1.4701221,0.56231636,289.48215,0,0,88.37999725,22.87999916
27/11/17 12:00,295.93088,2.1910338,-0.27882457,290.50803,0,0,88.37999725,22.87999916
28/11/17 12:00,296.3067,1.2578421,-1.2674018,289.4266,0,0,88.37999725,22.87999916
29/11/17 12:00,294.7722,0.61437297,-2.3331466,289.0565,0,0,88.37999725,22.87999916
30/11/17 12:00,295.51944,1.1618068,-2.2133045,290.1836,0,0,88.37999725,22.87999916
01/12/17 12:00,295.61877,0.08116686,-2.470636,291.14734,0,0,88.37999725,22.87999916
02/12/17 12:00,295.44135,0.08391535,-1.4830214,291.61212,0,0,88.37999725,22.87999916
03/12/17 12:00,295.26608,-0.04655695,-2.1449604,290.6796,0,0,88.37999725,22.87999916
04/12/17 12:00,295.3645,0.60774446,-1.9538871,290.38443,0,0,88.37999725,22.87999916
05/12/17 12:00,295.4226,0.3052492,-2.377586,290.64935,0,0,88.37999725,22.87999916
06/12/17 12:00,294.59912,-0.3154235,-2.0637822,290.67896,0,0,88.37999725,22.87999916
07/12/17 12:00,295.8834,0.30589592,-1.7794982,292.16464,0,0,88.37999725,22.87999916
08/12/17 12:00,295.16238,-1.2161185,0.03449762,292.56732,0,0.000532586,88.37999725,22.87999916
09/12/17 12:00,293.8372,-2.443075,-3.3658423,293.04492,0,0.001265169,88.37999725,22.87999916
10/12/17 12:00,295.55725,0.062250733,-3.4404426,294.45468,0,4.11E-05,88.37999725,22.87999916
11/12/17 12:00,297.20764,0.48503256,-0.9556838,294.61508,0,2.78E-07,88.37999725,22.87999916
12/12/17 12:00,297.99863,0.8348987,0.26375383,294.78174,0,0,88.37999725,22.87999916
13/12/17 12:00,298.52817,0.3212551,-1.1743516,294.3584,0,0,88.37999725,22.87999916
14/12/17 12:00,298.75558,0.6800134,-0.61380494,292.67447,0,0,88.37999725,22.87999916
15/12/17 12:00,297.0508,0.4303862,-1.2850493,291.80573,0,0,88.37999725,22.87999916
16/12/17 12:00,295.28702,1.3451469,-2.1671,289.70566,0,0,88.37999725,22.87999916
17/12/17 12:00,294.32172,1.1370704,-2.349029,289.6945,0,0,88.37999725,22.87999916
18/12/17 12:00,294.5616,0.6003072,-1.685325,290.038,0,0,88.37999725,22.87999916
19/12/17 12:00,293.69598,-0.19804704,-1.8431894,289.50845,0,0,88.37999725,22.87999916
20/12/17 12:00,292.68475,0.595942,-1.13649,289.93314,0,0,88.37999725,22.87999916
21/12/17 12:00,294.18738,-0.12658632,-1.2781507,290.8525,0,0,88.37999725,22.87999916
22/12/17 12:00,295.67252,-0.19060993,-1.4785293,291.23642,0,0,88.37999725,22.87999916
23/12/17 12:00,294.47165,1.0374782,-1.9038326,290.47943,0,0,88.37999725,22.87999916
24/12/17 12:00,293.97025,0.925437,-2.2949638,288.88492,0,0,88.37999725,22.87999916
25/12/17 12:00,294.30795,1.3845959,-2.127955,289.63992,0,0,88.37999725,22.87999916
26/12/17 12:00,294.01648,1.855557,-1.6636668,288.91318,0,0,88.37999725,22.87999916
27/12/17 12:00,294.98523,0.08569372,-2.357051,290.05276,0,0,88.37999725,22.87999916
28/12/17 12:00,294.68253,0.5273917,-2.3997254,290.40482,0,0,88.37999725,22.87999916
29/12/17 12:00,294.42075,0.5838163,-2.3697248,290.20923,0,0,88.37999725,22.87999916
30/12/17 12:00,294.53415,0.45657766,-2.319189,290.58133,0,0,88.37999725,22.87999916
31/12/17 12:00,294.9662,1.052999,-1.4108273,290.1767,0,0,88.37999725,22.87999916
01/01/18 12:00,294.08334,-0.25528014,-2.0979543,290.3473,0,0,88.37999725,22.87999916
02/01/18 12:00,294.71783,0.613888,-2.5686593,289.7609,0,0,88.37999725,22.87999916
03/01/18 12:00,292.6057,2.0495677,-0.70396733,286.8483,0,0,88.37999725,22.87999916
04/01/18 12:00,290.4667,0.08165181,-2.4789786,286.2113,0,0,88.37999725,22.87999916
05/01/18 12:00,291.75754,0.13338804,-2.293199,286.36118,0,0,88.37999725,22.87999916
06/01/18 12:00,291.5092,0.16863334,-2.5848632,283.88675,0,0,88.37999725,22.87999916
07/01/18 12:00,291.4948,0.20662713,-2.6353989,283.9722,0,0,88.37999725,22.87999916
08/01/18 12:00,290.5573,0.7231808,-2.2874236,284.79065,0,0,88.37999725,22.87999916
09/01/18 12:00,292.39294,1.04055,-2.4679089,285.22028,0,0,88.37999725,22.87999916
10/01/18 12:00,290.11246,0.90458083,-2.37534,284.47348,0,0,88.37999725,22.87999916
11/01/18 12:00,291.08868,0.9231734,-2.1292381,285.91153,0,0,88.37999725,22.87999916
12/01/18 12:00,290.8319,0.15084898,-2.2019138,286.31778,0,0,88.37999725,22.87999916
13/01/18 12:00,291.06244,1.2956741,-1.9633523,286.75168,0,0,88.37999725,22.87999916
14/01/18 12:00,290.9381,0.62116337,-1.8903562,285.79712,0,0,88.37999725,22.87999916
15/01/18 12:00,292.53168,1.5428762,-1.8813721,286.06503,0,0,88.37999725,22.87999916
16/01/18 12:00,292.45074,1.0657713,-2.2814875,286.98734,0,0,88.37999725,22.87999916
17/01/18 12:00,291.60883,1.6704383,-1.7908889,286.17252,0,0,88.37999725,22.87999916
18/01/18 12:00,294.12427,1.9642029,-1.380185,287.24274,0,0,88.37999725,22.87999916
19/01/18 12:00,294.96432,1.5320439,-1.58297,288.12265,0,0,88.37999725,22.87999916
20/01/18 12:00,295.40884,0.5757327,-2.1356554,288.523,0,0,88.37999725,22.87999916
21/01/18 12:00,294.96118,1.0685198,-2.4555554,286.6271,0,0,88.37999725,22.87999916
22/01/18 12:00,295.26608,0.9988377,-1.5930771,285.28732,0,0,88.37999725,22.87999916
23/01/18 12:00,294.62787,0.9422512,-1.495535,285.79416,0,0,88.37999725,22.87999916
24/01/18 12:00,297.97488,0.06338251,-0.1323508,289.31418,0,0,88.37999725,22.87999916
25/01/18 12:00,294.86496,0.7678032,-2.2076893,287.4597,0,0,88.37999725,22.87999916
26/01/18 12:00,295.0577,1.1527529,-1.8414248,287.34692,0,0,88.37999725,22.87999916
27/01/18 12:00,293.1952,0.6169598,-2.0278459,284.80774,0,0,88.37999725,22.87999916
28/01/18 12:00,294.46292,0.76764154,-2.1425543,285.24393,0,0,88.37999725,22.87999916
29/01/18 12:00,295.5588,0.94726324,-1.8361305,286.2754,0,0,88.37999725,22.87999916
30/01/18 12:00,296.59097,1.5737562,-0.45610106,285.7018,0,0,88.37999725,22.87999916
31/01/18 12:00,296.02896,0.8738625,-2.2887068,288.2443,0,0,88.37999725,22.87999916
01/02/18 12:00,295.48413,1.3388417,-1.7793378,288.1641,0,0,88.37999725,22.87999916
02/02/18 12:00,297.34418,1.2285788,-1.1231741,290.0439,0,0,88.37999725,22.87999916
03/02/18 12:00,297.61157,0.96246076,-1.0116743,289.17188,0,0,88.37999725,22.87999916
04/02/18 12:00,300.26822,-0.062401175,-0.91236746,290.39395,0,0,88.37999725,22.87999916
05/02/18 12:00,300.84583,0.7288394,-0.06737614,293.53632,0,0,88.37999725,22.87999916
06/02/18 12:00,297.86398,2.5218222,-0.60385823,289.81775,0,0,88.37999725,22.87999916
07/02/18 12:00,300.65466,1.076927,-0.9614595,288.8823,0,0,88.37999725,22.87999916
08/02/18 12:00,300.24133,0.6098461,0.6569708,287.06064,0,0,88.37999725,22.87999916
09/02/18 12:00,301.11386,-0.91540176,0.47375834,290.9166,0,4.63E-05,88.37999725,22.87999916
10/02/18 12:00,297.80276,-0.072586656,-1.9688071,287.45377,0,0,88.37999725,22.87999916
11/02/18 12:00,297.1061,-0.72656465,-1.8420664,286.49332,0,0,88.37999725,22.87999916
12/02/18 12:00,298.9452,0.75858784,-2.1518593,287.4873,0,0,88.37999725,22.87999916
13/02/18 12:00,299.22824,0.3524586,-2.2657652,288.84973,0,0,88.37999725,22.87999916
14/02/18 12:00,297.32355,2.134124,-1.0370225,291.16937,0,0,88.37999725,22.87999916
15/02/18 12:00,299.07547,0.22521985,-1.9392878,287.38046,0,0,88.37999725,22.87999916
16/02/18 12:00,299.57126,1.522505,-1.2818407,288.74753,0,0,88.37999725,22.87999916
17/02/18 12:00,299.55844,1.1713457,-1.3830727,288.77676,0,0,88.37999725,22.87999916
18/02/18 12:00,299.83243,0.4696734,-1.665913,288.54636,0,0,88.37999725,22.87999916
19/02/18 12:00,302.28818,0.13257968,1.923094,290.9281,0,0,88.37999725,22.87999916
20/02/18 12:00,301.0839,0.15650761,-0.66337824,292.87366,0,0,88.37999725,22.87999916
21/02/18 12:00,301.0342,-0.09198773,-1.8696605,292.22842,0,0,88.37999725,22.87999916
22/02/18 12:00,301.09262,1.3600211,-1.7759687,291.42508,0,0,88.37999725,22.87999916
23/02/18 12:00,304.1588,-0.25010657,1.1199753,291.30444,0,0,88.37999725,22.87999916
24/02/18 12:00,303.28378,-0.19562185,0.114231944,293.95114,0,0,88.37999725,22.87999916
25/02/18 12:00,303.987,1.7671204,0.58734363,294.883,0,0,88.37999725,22.87999916
26/02/18 12:00,302.27725,-0.8728811,-0.999642,291.2936,0,1.30E-06,88.37999725,22.87999916
27/02/18 12:00,302.42688,-0.71993595,-1.9307848,293.38907,0,0,88.37999725,22.87999916
28/02/18 12:00,302.36566,0.203717,-1.8786448,293.1146,0,0,88.37999725,22.87999916
01/03/18 12:00,303.17883,0.7897911,-1.7892846,292.36057,0,0,88.37999725,22.87999916
02/03/18 12:00,304.14102,1.427278,-0.33946753,292.8444,0,0,88.37999725,22.87999916
03/03/18 12:00,306.4231,0.90458083,0.24353951,291.5993,0,0,88.37999725,22.87999916
04/03/18 12:00,305.75986,-1.2814355,0.52942795,292.33557,0,0,88.37999725,22.87999916
05/03/18 12:00,304.17383,1.3252609,-2.1542654,290.68158,0,0,88.37999725,22.87999916
06/03/18 12:00,304.2997,-0.45915318,-0.6441264,293.0002,0,0,88.37999725,22.87999916
07/03/18 12:00,302.69897,-0.13903534,-1.762653,288.2147,0,0,88.37999725,22.87999916
08/03/18 12:00,303.13977,-0.123999596,-1.8006753,288.85828,0,0,88.37999725,22.87999916
09/03/18 12:00,302.98328,0.28714156,-1.9242073,290.48468,0,0,88.37999725,22.87999916
10/03/18 12:00,303.9717,-0.88921034,-0.5396857,287.09317,0,0,88.37999725,22.87999916
11/03/18 12:00,303.266,-1.7430193,-0.58845687,290.67633,0,0,88.37999725,22.87999916
12/03/18 12:00,303.70364,-1.0601015,2.8604937,292.2659,0,0,88.37999725,22.87999916
13/03/18 12:00,303.962,-0.4245546,-1.7639364,291.3748,0,0,88.37999725,22.87999916
14/03/18 12:00,306.38684,0.05368197,-1.6083182,288.85434,0,0,88.37999725,22.87999916
15/03/18 12:00,302.67056,-1.080311,-1.5394932,295.21005,0,4.97E-05,88.37999725,22.87999916
16/03/18 12:00,302.79584,1.465272,3.2261167,291.03195,0,9.36E-06,88.37999725,22.87999916
17/03/18 12:00,303.49936,0.45997286,0.24610645,294.0014,0,0.000346032,88.37999725,22.87999916
18/03/18 12:00,305.96762,0.4029013,0.25204235,290.56882,0,0,88.37999725,22.87999916
19/03/18 12:00,303.8258,0.18657935,-2.356409,287.78806,0,0,88.37999725,22.87999916
20/03/18 12:00,304.11447,0.39158404,-1.3505052,291.91058,0,0,88.37999725,22.87999916
21/03/18 12:00,305.22253,0.58333135,-1.0739218,291.70316,0,0,88.37999725,22.87999916
22/03/18 12:00,305.0707,1.2099862,2.4682393,293.9886,0,0,88.37999725,22.87999916
23/03/18 12:00,303.39252,1.855557,1.3922272,297.9596,0,0.002994218,88.37999725,22.87999916
24/03/18 12:00,304.88733,0.16863334,1.0323799,297.98294,0,5.04E-05,88.37999725,22.87999916
25/03/18 12:00,303.82425,0.43588316,1.636243,297.7637,0,0.000417983,88.37999725,22.87999916
26/03/18 12:00,303.39813,-0.27516627,3.2676682,298.73303,0,4.72E-05,88.37999725,22.87999916
27/03/18 12:00,305.54712,0.85397625,-1.0039736,293.35617,0,0,88.37999725,22.87999916
28/03/18 12:00,305.66147,-0.51476955,2.6922014,295.84048,0,0,88.37999725,22.87999916
29/03/18 12:00,305.0129,-0.74386394,3.7011533,297.04285,0,0,88.37999725,22.87999916
30/03/18 12:00,303.3291,-1.1617955,4.578712,295.31555,0,0,88.37999725,22.87999916
31/03/18 12:00,302.51874,-0.17460406,-0.7910814,295.6459,0,0.00081186,88.37999725,22.87999916
01/04/18 12:00,302.04575,-1.4617038,-0.5119312,294.6884,0,0.001004162,88.37999725,22.87999916
02/04/18 12:00,300.99454,-0.4638418,1.0559633,295.4411,0,0,88.37999725,22.87999916
03/04/18 12:00,303.26004,-0.3401599,1.657099,294.3988,0,0,88.37999725,22.87999916
04/04/18 12:00,304.0726,0.22489643,1.7807915,294.2348,0,0,88.37999725,22.87999916
05/04/18 12:00,302.6393,0.8251982,2.3857777,295.71722,0,0,88.37999725,22.87999916
06/04/18 12:00,304.266,-1.7124627,0.73381734,297.4879,0,0.000159479,88.37999725,22.87999916
07/04/18 12:00,303.3522,-0.88904864,0.16171962,298.42044,0,6.40E-06,88.37999725,22.87999916
08/04/18 12:00,303.70117,0.79480314,1.8310065,294.4662,0,0,88.37999725,22.87999916
09/04/18 12:00,302.30505,0.3493867,1.2488016,296.95377,0,0.000222251,88.37999725,22.87999916
10/04/18 12:00,302.9189,-0.57846975,2.023524,296.00745,0,4.45E-06,88.37999725,22.87999916
11/04/18 12:00,303.39096,0.91816163,1.1846291,296.76477,0,0.000686965,88.37999725,22.87999916
12/04/18 12:00,300.9786,0.81501245,2.036519,296.39465,0,0.001132394,88.37999725,22.87999916
13/04/18 12:00,303.88422,-0.03847313,1.6919127,297.35315,0,0.000168195,88.37999725,22.87999916
14/04/18 12:00,304.9845,0.22424972,1.792503,296.56262,0,0,88.37999725,22.87999916
15/04/18 12:00,305.93698,-0.46400344,0.45033538,296.71283,0,0,88.37999725,22.87999916
16/04/18 12:00,306.87952,-0.6976247,2.268342,297.37518,0,0,88.37999725,22.87999916
17/04/18 12:00,301.69962,-1.0945385,2.926431,296.85977,0,0.000467125,88.37999725,22.87999916
18/04/18 12:00,304.46936,0.89843726,2.2879148,298.20117,0,3.12E-05,88.37999725,22.87999916
19/04/18 12:00,306.16785,-1.106179,4.209881,299.12613,0,0,88.37999725,22.87999916
20/04/18 12:00,306.74924,-0.24266946,4.1160283,299.62906,0,0,88.37999725,22.87999916
21/04/18 12:00,305.44965,0.48244572,3.9616938,299.76315,0,0.000382657,88.37999725,22.87999916
22/04/18 12:00,302.6612,-1.8904675,2.2296782,298.2518,0,9.67E-05,88.37999725,22.87999916
23/04/18 12:00,305.21753,-0.17767584,1.1716342,299.82693,0,1.58E-06,88.37999725,22.87999916
24/04/18 12:00,307.36404,-0.68129545,1.6359222,298.55716,0,1.58E-05,88.37999725,22.87999916
25/04/18 12:00,305.75204,-1.5286374,3.3119473,297.554,0,0,88.37999725,22.87999916
26/04/18 12:00,302.00797,-1.652481,3.4917908,297.5004,0,4.08E-06,88.37999725,22.87999916
27/04/18 12:00,304.97232,-1.4175663,2.1953459,296.02356,0,0,88.37999725,22.87999916
28/04/18 12:00,305.25598,0.21341753,1.9392977,295.88092,0,0,88.37999725,22.87999916
29/04/18 12:00,301.99265,-1.965,0.9568168,296.0101,0,0,88.37999725,22.87999916
30/04/18 12:00,298.89178,-3.3673744,2.0958786,296.4696,0,0.001242824,88.37999725,22.87999916
01/05/18 12:00,304.73865,-1.4015604,0.5944026,296.5988,0,2.78E-06,88.37999725,22.87999916
02/05/18 12:00,298.54315,-4.01246,1.3676811,295.9289,0,0.006076243,88.37999725,22.87999916
03/05/18 12:00,302.22507,-1.111676,1.3075194,296.59485,0,0.000430315,88.37999725,22.87999916
04/05/18 12:00,302.94296,-0.7000498,1.1039321,298.01974,0,0.002273874,88.37999725,22.87999916
05/05/18 12:00,302.79144,-1.3722972,2.3402152,299.3536,0,0.004062171,88.37999725,22.87999916
06/05/18 12:00,306.03946,-1.0534728,4.491598,299.89102,0,0,88.37999725,22.87999916
07/05/18 12:00,304.96295,-1.3837761,4.1221247,300.53067,0,0,88.37999725,22.87999916
08/05/18 12:00,306.5418,-1.326543,3.768374,301.01944,0,0,88.37999725,22.87999916
09/05/18 12:00,308.46335,-1.9827843,1.4924966,300.87875,0,0,88.37999725,22.87999916
10/05/18 12:00,304.69177,-3.3699613,0.42723328,298.73828,0,0,88.37999725,22.87999916
11/05/18 12:00,300.60403,1.8532934,0.91783196,296.29803,0,4.54E-06,88.37999725,22.87999916
12/05/18 12:00,302.13135,-3.367536,1.0245187,296.54358,0,2.78E-06,88.37999725,22.87999916
13/05/18 12:00,298.0383,-2.7108097,1.2212074,295.4306,0,0.000756784,88.37999725,22.87999916
14/05/18 12:00,304.5009,0.14616048,0.5408186,297.71768,0,0,88.37999725,22.87999916
15/05/18 12:00,305.44183,0.042688012,2.9447203,298.02106,0,0,88.37999725,22.87999916
16/05/18 12:00,300.61185,-0.68533736,3.1436548,295.84113,0,4.36E-06,88.37999725,22.87999916
17/05/18 12:00,305.19693,-0.3692615,-0.61573017,297.40277,0,0,88.37999725,22.87999916
18/05/18 12:00,302.7477,-1.8597492,1.2356462,298.2104,0,0,88.37999725,22.87999916
19/05/18 12:00,306.01666,-1.490967,0.41520095,299.9446,0,1.87E-05,88.37999725,22.87999916
20/05/18 12:00,304.39905,-1.4814281,2.258556,298.7146,0,0,88.37999725,22.87999916
21/05/18 12:00,305.70084,-1.8613659,2.083846,300.0534,0,1.98E-05,88.37999725,22.87999916
22/05/18 12:00,303.17728,-1.4911287,2.7919896,298.98972,0,4.64E-07,88.37999725,22.87999916
23/05/18 12:00,303.29724,-0.017293692,2.8210278,298.7646,0,4.64E-07,88.37999725,22.87999916
24/05/18 12:00,304.97232,-0.60708636,2.7927918,299.98404,0,0,88.37999725,22.87999916
25/05/18 12:00,305.43497,0.58979845,4.670479,299.40784,0,4.53E-05,88.37999725,22.87999916
26/05/18 12:00,306.24033,-0.2059691,4.493523,299.9607,0,0,88.37999725,22.87999916
27/05/18 12:00,306.7589,-0.4366802,2.9843466,298.8576,0,0,88.37999725,22.87999916
28/05/18 12:00,306.39905,-0.15326285,3.6629705,298.61963,0,0,88.37999725,22.87999916
29/05/18 12:00,305.58804,-1.1280053,1.5953331,298.14233,0,2.78E-06,88.37999725,22.87999916
30/05/18 12:00,306.56555,-0.78024095,2.3663654,300.506,0,0,88.37999725,22.87999916
31/05/18 12:00,304.7174,-2.5958583,1.7331434,298.77344,0,0,88.37999725,22.87999916
01/06/18 12:00,300.286,-0.113167286,-0.8055203,298.15222,0,4.64E-07,88.37999725,22.87999916
02/06/18 12:00,304.09415,-0.19125664,2.7388868,299.2987,0,2.05E-05,88.37999725,22.87999916
03/06/18 12:00,304.12976,-1.4670391,2.5948195,299.67505,0,3.25E-06,88.37999725,22.87999916
04/06/18 12:00,304.29315,-1.249747,1.7539995,298.97528,0,2.39E-05,88.37999725,22.87999916
05/06/18 12:00,303.8533,-1.6789958,1.4281638,299.89825,0,0.000194806,88.37999725,22.87999916
06/06/18 12:00,305.36438,-1.1068257,2.561771,300.2138,0,7.88E-06,88.37999725,22.87999916
07/06/18 12:00,306.4768,-0.49439842,1.9168372,300.2358,0,0.000616961,88.37999725,22.87999916
08/06/18 12:00,304.30972,-0.6229306,0.57851994,299.85287,0,0.000180156,88.37999725,22.87999916
09/06/18 12:00,303.67493,0.17008841,0.67927074,300.22827,0,0.000296056,88.37999725,22.87999916
10/06/18 12:00,304.9795,-0.09813142,1.502283,301.17654,0,0,88.37999725,22.87999916
11/06/18 12:00,303.549,0.31931508,0.87515724,300.55533,0,0.0026289,88.37999725,22.87999916
12/06/18 12:00,301.04297,0.4499489,2.0769477,299.80127,0,0.002130157,88.37999725,22.87999916
13/06/18 12:00,306.93668,1.0748253,1.8037332,300.51718,0,0.000980889,88.37999725,22.87999916
14/06/18 12:00,308.23843,0.11786723,2.9086232,301.04245,0,0.000240331,88.37999725,22.87999916
15/06/18 12:00,309.66953,-0.22601688,1.3269316,301.79813,0,0,88.37999725,22.87999916
16/06/18 12:00,306.62802,-0.5637573,0.59360045,300.42383,0,0,88.37999725,22.87999916
17/06/18 12:00,308.81137,-1.0122455,0.8464401,301.358,0,0,88.37999725,22.87999916
18/06/18 12:00,309.99536,-0.25382507,0.488518,301.43753,0,0,88.37999725,22.87999916
19/06/18 12:00,306.08633,-1.5212004,0.4026873,300.86264,0,0,88.37999725,22.87999916
20/06/18 12:00,304.2332,-0.6479903,2.5598454,299.0696,0,0,88.37999725,22.87999916
21/06/18 12:00,303.79895,0.002592444,3.3291135,299.33093,0,2.04E-05,88.37999725,22.87999916
22/06/18 12:00,306.04883,-1.6188525,3.215528,299.9137,0,4.64E-07,88.37999725,22.87999916
23/06/18 12:00,302.649,-0.55680525,3.2020516,300.69962,0,0.00040491,88.37999725,22.87999916
24/06/18 12:00,301.8277,2.2914345,2.3350816,299.02127,0,0.000210939,88.37999725,22.87999916
25/06/18 12:00,300.37787,0.69310904,3.2999148,299.13928,0,5.56E-06,88.37999725,22.87999916
26/06/18 12:00,303.53873,-0.17298722,0.6205529,299.84402,0,0.001580511,88.37999725,22.87999916
27/06/18 12:00,302.44406,-4.1747828,3.6932921,299.20865,0,0.000112099,88.37999725,22.87999916
28/06/18 12:00,302.57965,-1.2770702,3.6480508,299.05447,0,5.04E-05,88.37999725,22.87999916
29/06/18 12:00,304.45966,-0.588817,3.1168628,299.41638,0,5.84E-05,88.37999725,22.87999916
30/06/18 12:00,305.2085,0.15731609,3.7561812,299.71945,0,1.05E-05,88.37999725,22.87999916
01/07/18 12:00,303.68805,-0.013090014,3.3494883,299.88412,0,1.53E-05,88.37999725,22.87999916
02/07/18 12:00,304.92078,0.41324854,2.9655762,300.2342,0,0.00033333,88.37999725,22.87999916
03/07/18 12:00,302.72272,0.8546231,2.2930484,300.32062,0,0.00076179,88.37999725,22.87999916
04/07/18 12:00,301.2207,0.24866283,2.0334706,299.29968,0,0.000764387,88.37999725,22.87999916
